name,title_verbatim,group_or_dept,other_affiliations,personal_url,evidence_url,notes
Jens von Pilgrim,Prof. Dr. rer. nat. Jens von Pilgrim,Professor (Web-Engineering); Fachbereich VI – Informatik und Medien; Berliner Hochschule für Technik (BHT),,https://prof.bht-berlin.de/pilgrim/,https://www.bht-berlin.de/people/detail/2316,"No research group, lab or Forschungsschwerpunkt leadership stated on https://www.bht-berlin.de/people/detail/2316 (page lists only the professorship and any teaching/committee functions). Other stated functions: Vertreter der Professoren und Professorinnen, Kommission für die Stellungnahme zu Berufungsvorgängen. Denomination (Lehrgebiet) on the Fachbereich VI Personen list: Web-Engineering (https://www.bht-berlin.de/99)."
Steffen Prowe,Prof. Dr. Steffen Prowe,Professor (Mikrobiologie); Fachbereich V – Life Sciences and Technology; Berliner Hochschule für Technik (BHT),,https://prof.bht-berlin.de/prowe/,https://www.bht-berlin.de/people/detail/1044,"RESEARCH GROUP/LAB: Laborleiter, Mikrobiologie (stated on https://www.bht-berlin.de/people/detail/1044) Other stated functions: Vertreter der Professoren und Professorinnen, Akademischer Senat | Vertreter der Professoren und Professorinnen, Akademische Versammlung | Vertreter der Professoren und Professorinnen, Kommission für Lehre, Studium und Bibliothekswesen. Denomination (Lehrgebiet) on the Fachbereich V Personen list: Mikrobiologie (https://www.bht-berlin.de/98). Lab page(s): https://www.bht-berlin.de/labor/detail/mib."
Dieter Pumpe,Prof. Dr.-Ing. Dieter Pumpe,Dekan; Fachbereich I – Wirtschafts- und Gesellschaftswissenschaften; Berliner Hochschule für Technik (BHT),,,https://www.bht-berlin.de/people/detail/23,"No research group, lab or Forschungsschwerpunkt leadership stated on https://www.bht-berlin.de/people/detail/23 (page lists only the professorship and any teaching/committee functions). Other stated functions: Professor (Betriebswirtschaftslehre / Wirtschaftsinformatik), Fachbereich I – Wirtschafts- und Gesellschaftswissenschaften. Denomination (Lehrgebiet) on the Fachbereich I Personen list: Betriebswirtschaftslehre / Wirtschaftsinformatik (https://www.bht-berlin.de/30)."
Marcus Purat,Prof. Dr.-Ing. Marcus Purat,Professor (Digitale Signalverarbeitung); Fachbereich VII – Elektrotechnik – Mechatronik – Optometrie; Berliner Hochschule für Technik (BHT),,https://prof.bht-berlin.de/purat/,https://www.bht-berlin.de/people/detail/620,"RESEARCH GROUP/LAB: Laborleiter, Digitaltechnik und digitale Signalverarbeitung (stated on https://www.bht-berlin.de/people/detail/620) Other stated functions: Auslandskoordinator (Elektrotechnik), Fachbereich VII – Elektrotechnik – Mechatronik – Optometrie | Studienfachberater, Kommunikations- und Informationstechnik (Master) | Studienfachberater, Information and Communications Engineering (Master). Denomination (Lehrgebiet) on the Fachbereich VII Personen list: Digitale Signalverarbeitung (https://www.bht-berlin.de/100). Lab page(s): https://www.bht-berlin.de/labor/detail/dsv."
Wolfgang Pöggeler,Prof. Dr. jur. habil. Wolfgang Pöggeler,Professor (Wirtschaftsrecht / Gesellschaftsrecht); Fachbereich I – Wirtschafts- und Gesellschaftswissenschaften; Berliner Hochschule für Technik (BHT),,,https://www.bht-berlin.de/people/detail/608,"No research group, lab or Forschungsschwerpunkt leadership stated on https://www.bht-berlin.de/people/detail/608 (page lists only the professorship and any teaching/committee functions). Denomination (Lehrgebiet) on the Fachbereich I Personen list: Wirtschaftsrecht / Gesellschaftsrecht (https://www.bht-berlin.de/30)."
Axel Rathey,Prof. Dr.-Ing. Axel Rathey,Professor (Sanitärtechnik); Fachbereich IV – Architektur und Gebäudetechnik; Berliner Hochschule für Technik (BHT),,,https://www.bht-berlin.de/people/detail/1716,"RESEARCH GROUP/LAB: Laborleiter, Sanitärtechnik (stated on https://www.bht-berlin.de/people/detail/1716) Other stated functions: Digitalisierungsbeauftragter, Fachbereich IV – Architektur und Gebäudetechnik. Denomination (Lehrgebiet) on the Fachbereich IV Personen list: Sanitärtechnik (https://www.bht-berlin.de/97). Lab page(s): https://www.bht-berlin.de/labor/detail/san."
Simone Beate Reber,Prof. Dr. rer. nat. Simone Beate Reber,Professorin (Biochemie); Fachbereich V – Life Sciences and Technology; Berliner Hochschule für Technik (BHT),,,https://www.bht-berlin.de/people/detail/1902,"No research group, lab or Forschungsschwerpunkt leadership stated on https://www.bht-berlin.de/people/detail/1902 (page lists only the professorship and any teaching/committee functions). Other stated functions: Digitalisierungsbeauftragte, Fachbereich V – Life Sciences and Technology. Denomination (Lehrgebiet) on the Fachbereich V Personen list: Biochemie (https://www.bht-berlin.de/98)."
Friedhelm Reichert,Prof. Dr. iur. Friedhelm Reichert,Professor (Wirtschaftsprivatrecht / Privates Baurecht); Fachbereich I – Wirtschafts- und Gesellschaftswissenschaften; Berliner Hochschule für Technik (BHT),,,https://www.bht-berlin.de/people/detail/1241,"No research group, lab or Forschungsschwerpunkt leadership stated on https://www.bht-berlin.de/people/detail/1241 (page lists only the professorship and any teaching/committee functions). Denomination (Lehrgebiet) on the Fachbereich I Personen list: Wirtschaftsprivatrecht / Privates Baurecht (https://www.bht-berlin.de/30)."
Stephan Reiß,Prof. Dr. Stephan Reiß,"Professor (Technische Optik, Contact Optik); Fachbereich VII – Elektrotechnik – Mechatronik – Optometrie; Berliner Hochschule für Technik (BHT)",,,https://www.bht-berlin.de/people/detail/1695,"RESEARCH GROUP/LAB: Stellv. Laborleiter, Sehhilfen (stated on https://www.bht-berlin.de/people/detail/1695) Denomination (Lehrgebiet) on the Fachbereich VII Personen list: Technische Optik, Contact Optik (https://www.bht-berlin.de/100). Lab page(s): https://www.bht-berlin.de/labor/detail/seh."
Markus Richter,Prof. Dr. Markus Richter,Professor (Gärtnerische Pflanzenproduktion); Fachbereich V – Life Sciences and Technology; Berliner Hochschule für Technik (BHT),,http://prof.bht-berlin.de/richter/,https://www.bht-berlin.de/people/detail/877,"No research group, lab or Forschungsschwerpunkt leadership stated on https://www.bht-berlin.de/people/detail/877 (page lists only the professorship and any teaching/committee functions). Denomination (Lehrgebiet) on the Fachbereich V Personen list: Gärtnerische Pflanzenproduktion (https://www.bht-berlin.de/98)."
Sebastian Riedel,Prof. Dr.-Ing. Sebastian Riedel,"Professor (Bioverfahrenstechnik); Fachbereich VIII – Maschinenbau, Veranstaltungstechnik, Verfahrenstechnik; Berliner Hochschule für Technik (BHT)",,https://labor.bht-berlin.de/ubvt,https://www.bht-berlin.de/people/detail/2426,"RESEARCH GROUP/LAB: Laborleiter, Umwelt- und Bioverfahrenstechnik (stated on https://www.bht-berlin.de/people/detail/2426) Denomination (Lehrgebiet) on the Fachbereich VIII Personen list: Bioverfahrenstechnik (https://www.bht-berlin.de/101). Lab page(s): https://www.bht-berlin.de/labor/detail/ubvt."
Nicole Riediger,Prof. Dr.-Ing. Nicole Riediger,Professorin; Fachbereich III – Bauingenieur- und Geoinformationswesen; Berliner Hochschule für Technik (BHT),,,https://www.bht-berlin.de/people/detail/2752,"No research group, lab or Forschungsschwerpunkt leadership stated on https://www.bht-berlin.de/people/detail/2752 (page lists only the professorship and any teaching/committee functions). Other stated functions: Vertreterin der Professoren und Professorinnen, Kommission für Haushalt und Wirtschaftsplanung."
Heike Ripphausen-Lipa,Prof. Dr. rer. nat. Heike Ripphausen-Lipa,Professorin (Programmierung); Fachbereich VI – Informatik und Medien; Berliner Hochschule für Technik (BHT),,http://prof.bht-berlin.de/ripphausen,https://www.bht-berlin.de/people/detail/632,"No research group, lab or Forschungsschwerpunkt leadership stated on https://www.bht-berlin.de/people/detail/632 (page lists only the professorship and any teaching/committee functions). Other stated functions: Vertreterin der Professoren und Professorinnen, Prüfungsausschuss Medieninformatik. Denomination (Lehrgebiet) on the Fachbereich VI Personen list: Programmierung (https://www.bht-berlin.de/99)."
Hans-Peter Ritzer,Prof. Dipl.-Ing. Hans-Peter Ritzer,Professor (Entwerfen); Fachbereich IV – Architektur und Gebäudetechnik; Berliner Hochschule für Technik (BHT),,,https://www.bht-berlin.de/people/detail/1685,"RESEARCH GROUP/LAB: Laborleiter, Entwurf und Städtebau (stated on https://www.bht-berlin.de/people/detail/1685) Denomination (Lehrgebiet) on the Fachbereich IV Personen list: Entwerfen (https://www.bht-berlin.de/97). Lab page(s): https://www.bht-berlin.de/labor/detail/les."
Thorsten Rocksch,Prof. Dr. Thorsten Rocksch,Professor (Gartenbauliche Phytotechnologie); Fachbereich V – Life Sciences and Technology; Berliner Hochschule für Technik (BHT),,,https://www.bht-berlin.de/people/detail/2631,"No research group, lab or Forschungsschwerpunkt leadership stated on https://www.bht-berlin.de/people/detail/2631 (page lists only the professorship and any teaching/committee functions). Other stated functions: Beauftragter für die Anerkennung von Studienleistungen, Gartenbauliche Phytotechnologie (Bachelor) | Studienfachberater, Gartenbauliche Phytotechnologie (Bachelor). Denomination (Lehrgebiet) on the Fachbereich V Personen list: Gartenbauliche Phytotechnologie (https://www.bht-berlin.de/98)."
Michael Rohde,Prof. Dr.-Ing. Michael Rohde,Professor (Optische Nachrichtentechnik und Datenkommunikation); Fachbereich VII – Elektrotechnik – Mechatronik – Optometrie; Berliner Hochschule für Technik (BHT),,http://prof.bht-berlin.de/rohde,https://www.bht-berlin.de/people/detail/640,"RESEARCH GROUP/LAB: Stellv. Laborleiter, Telekommunikationstechnik (stated on https://www.bht-berlin.de/people/detail/640) Denomination (Lehrgebiet) on the Fachbereich VII Personen list: Optische Nachrichtentechnik und Datenkommunikation (https://www.bht-berlin.de/100). Lab page(s): https://www.bht-berlin.de/labor/detail/tkt."
Ines Maria Rohlfing,Prof. Dr.-Ing. Ines Maria Rohlfing,Professorin (Bautechnik und Bauabwicklung ); Fachbereich V – Life Sciences and Technology; Berliner Hochschule für Technik (BHT),,,https://www.bht-berlin.de/people/detail/1199,"RESEARCH GROUP/LAB: Laborleiterin, Digitallabor für Landschaftsarchitektur (stated on https://www.bht-berlin.de/people/detail/1199) Other stated functions: Beauftragte für die Anerkennung von Studienleistungen, Landschaftsbau und Grünflächenmanagement (Dual) (Bachelor) | Studienfachberaterin, Landschaftsbau und Grünflächenmanagement (Dual) (Bachelor) | Beauftragte für die Praxisphase, Landschaftsbau und Grünflächenmanagement (Dual) (Bachelor). Denomination (Lehrgebiet) on the Fachbereich V Personen list: Bautechnik und Bauabwicklung (https://www.bht-berlin.de/98). Lab page(s): https://www.bht-berlin.de/labor/detail/dila."
Stephan Rolfes,Prof. Dipl.-Ing. Stephan Rolfes,"Professor (Maschinenelemente und Konstruktionsübungen); Fachbereich VIII – Maschinenbau, Veranstaltungstechnik, Verfahrenstechnik; Berliner Hochschule für Technik (BHT)",,https://prof.bht-berlin.de/rolfes/,https://www.bht-berlin.de/people/detail/641,"No research group, lab or Forschungsschwerpunkt leadership stated on https://www.bht-berlin.de/people/detail/641 (page lists only the professorship and any teaching/committee functions). Other stated functions: Studienfachberater, Veranstaltungstechnik und -management (Bachelor) | Studienfachberater, Theater- und Veranstaltungstechnik und -management (Bachelor) | Studienfachberater, Theater- und Veranstaltungstechnik (Bachelor). Denomination (Lehrgebiet) on the Fachbereich VIII Personen list: Maschinenelemente und Konstruktionsübungen (https://www.bht-berlin.de/101)."
Ingo Röhle,Prof. Dr.-Ing. Ingo Röhle,"Professor (Physikalische Technik, Medizintechnik); Fachbereich II – Mathematik – Physik – Chemie; Berliner Hochschule für Technik (BHT)",,,https://www.bht-berlin.de/people/detail/1508,"RESEARCH GROUP/LAB: Laborleiter, Medizinische und physikalische Messtechnik (stated on https://www.bht-berlin.de/people/detail/1508) Other stated functions: Beauftragter für die Praxisphase, Physikalische Technik – Medizinphysik (Bachelor) | Beauftragter für die Praxisphase, Medizinphysik (Bachelor). Denomination (Lehrgebiet) on the Fachbereich II Personen list: Physikalische Technik, Medizintechnik (https://www.bht-berlin.de/86). Lab page(s): https://www.bht-berlin.de/labor/detail/mpm."
Jan Rösler,Prof. Dr.-Ing. Jan Rösler,"Professor; Fachbereich VIII – Maschinenbau, Veranstaltungstechnik, Verfahrenstechnik; Berliner Hochschule für Technik (BHT)",,,https://www.bht-berlin.de/people/detail/2255,"No research group, lab or Forschungsschwerpunkt leadership stated on https://www.bht-berlin.de/people/detail/2255 (page lists only the professorship and any teaching/committee functions). Other stated functions: Studienfachberater, Maschinenbau – Konstruktionstechnik (Master)."
Thomas Sakschewski,Prof. Thomas Sakschewski,"Professor (Veranstaltungsmanagement); Fachbereich VIII – Maschinenbau, Veranstaltungstechnik, Verfahrenstechnik; Berliner Hochschule für Technik (BHT)",,https://prof.bht-berlin.de/sakschewski/,https://www.bht-berlin.de/people/detail/1897,"No research group, lab or Forschungsschwerpunkt leadership stated on https://www.bht-berlin.de/people/detail/1897 (page lists only the professorship and any teaching/committee functions). Other stated functions: Studienfachberater, Veranstaltungstechnik und -management (Master). Denomination (Lehrgebiet) on the Fachbereich VIII Personen list: Veranstaltungsmanagement (https://www.bht-berlin.de/101)."
Matthias Salein,Prof. Dr.-Ing. Matthias Salein,"Prodekan; Fachbereich VIII – Maschinenbau, Veranstaltungstechnik, Verfahrenstechnik; Berliner Hochschule für Technik (BHT)",,,https://www.bht-berlin.de/people/detail/967,"No research group, lab or Forschungsschwerpunkt leadership stated on https://www.bht-berlin.de/people/detail/967 (page lists only the professorship and any teaching/committee functions). Other stated functions: Professor (Maschinenelemente, Konstruktion und Technische Mechanik), Fachbereich VIII – Maschinenbau, Veranstaltungstechnik, Verfahrenstechnik | Beauftragter für die praktische Vorbildung, Theater- und Veranstaltungstechnik (Bachelor) | Beauftragter für die praktische Vorbildung, Veranstaltungstechnik und -management (Bachelor) | Beauftragter für die praktische Vorbildung, Theater- und Veranstaltungstechnik und -management (Bachelor) | Beauftragter für die Anerkennung von Studienleistungen, Theater- und Veranstaltungstechnik (Bachelor) | Beauftragter für die Anerkennung von Studienleistungen, Veranstaltungstechnik und -management (Bachelor) | Beauftragter für die Anerkennung von Studienleistungen, Theater- und Veranstaltungstechnik und -management (Bachelor) | Vertreter der Professoren und Professorinnen, Fachbereichsrat VIII. Denomination (Lehrgebiet) on the Fachbereich VIII Personen list: Maschinenelemente, Konstruktion und Technische Mechanik (https://www.bht-berlin.de/101)."
